factor,subgroup,breaks,pen_smooth,pen_reg,timevarying_hr,ISE_ctrl,ISE_trt,MAD_ctrl,MAD_trt,ISE_sum,S24_ctrl,S24_trt,RMST24_ctrl,RMST24_trt,dS24,dRMST24
Chromosome 1p/19q codeletion status,Codeleted,"0,10,20,30",0.01,0.0001,True,0.004047723928496739,0.0011889879879433787,0.14990729986476226,0.17166863423715906,0.005236711916440118,0.25607621418464344,0.6456159491489408,14.459924995984053,20.079093984105192,0.3895397349642974,5.619168988121139
Chromosome 1p/19q codeletion status,Non-codeleted,"0,10,20,30",0.01,0.0001,True,0.004047723928496739,0.0011889879879433787,0.14990729986476226,0.17166863423715906,0.005236711916440118,0.2649289343538359,0.5346468405623832,14.570130786308258,18.66590426354807,0.2697179062085473,4.095773477239813
Chromosome 1p/19q codeletion status,Codeleted,"0,10,20,30",0.01,0.0005,True,0.004028313895878714,0.0012052988285254983,0.1509125724526611,0.16748564078586803,0.005233612724404212,0.2526492305069262,0.644397298933652,14.435488316528701,20.083251143706576,0.3917480684267258,5.647762827177875
Chromosome 1p/19q codeletion status,Non-codeleted,"0,10,20,30",0.01,0.0005,True,0.004028313895878714,0.0012052988285254983,0.1509125724526611,0.16748564078586803,0.005233612724404212,0.25894285737577943,0.5309171027159951,14.507176320451338,18.645863208618735,0.2719742453402157,4.138686888167397
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",5e-05,1e-05,False,0.004319314620914192,0.0011490828860343829,0.1424622648735654,0.15473280061223849,0.005468397506948575,0.18771777376474902,0.4555620279006135,14.76244282528863,18.61355695329483,0.2678442541358645,3.8511141280061985
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",5e-05,1e-05,False,0.004319314620914192,0.0011490828860343829,0.1424622648735654,0.15473280061223849,0.005468397506948575,0.3788033501018905,0.7769400626697226,14.88200409528009,21.032200944086817,0.3981367125678321,6.150196848806727
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",5e-05,5e-05,False,0.004346990636291811,0.001160186853143459,0.14146859335949602,0.15281049588112083,0.00550717748943527,0.20001400061952543,0.4693516626437467,14.802359097975017,18.66915913071304,0.26933766202422127,3.8668000327380234
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",5e-05,5e-05,False,0.004346990636291811,0.001160186853143459,0.14146859335949602,0.15281049588112083,0.00550717748943527,0.342563508716694,0.7568897396385847,14.766363213518241,20.960103460737493,0.41432623092189075,6.193740247219251
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",5e-05,0.0001,False,0.003856025310306806,0.0013463660707769022,0.15091838469439722,0.134218331697863,0.005202391381083709,0.38133371178033787,0.6356431906518422,15.716548854046872,19.484397082970276,0.2543094788715043,3.7678482289234037
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",5e-05,0.0001,False,0.003856025310306806,0.0013463660707769022,0.15091838469439722,0.134218331697863,0.005202391381083709,0.036645802937335166,0.4232979840334812,12.999895345390822,19.176791415406512,0.386652181096146,6.17689607001569
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",5e-05,0.0005,False,0.0038795466861735075,0.0015826393474426808,0.1431448859222464,0.11418553102566065,0.005462186033616189,0.37811978345221353,0.6331195997057812,16.029454174353493,19.664857626103366,0.2549998162535677,3.6354034517498732
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",5e-05,0.0005,False,0.0038795466861735075,0.0015826393474426808,0.1431448859222464,0.11418553102566065,0.005462186033616189,0.03902271537628039,0.43027120464611696,12.254051109129861,18.919397648751897,0.3912484892698366,6.6653465396220355
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.0001,1e-05,False,0.004387637670702045,0.0011288853518615057,0.14163627555938862,0.1569561159541698,0.005516523022563551,0.2025784912284149,0.47217048867669925,14.794005723493939,18.670525837319822,0.2695919974482843,3.876520113825883
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.0001,1e-05,False,0.004387637670702045,0.0011288853518615057,0.14163627555938862,0.1569561159541698,0.005516523022563551,0.3312691902948989,0.7503208680941614,14.763795486255514,20.948828659085848,0.41905167779926256,6.185033172830334
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.0001,5e-05,False,0.004406239764812291,0.0011409350405345731,0.14061922521195935,0.1558222899887476,0.005547174805346864,0.2228182931705678,0.49378383196405873,14.884121079781933,18.770348943299254,0.27096553879349095,3.8862278635173215
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.0001,5e-05,False,0.004406239764812291,0.0011409350405345731,0.14061922521195935,0.1558222899887476,0.005547174805346864,0.278704696326837,0.7173605048413114,14.536127487537698,20.804261125670557,0.43865580851447444,6.268133638132859
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.0001,0.0001,False,0.003907309388603725,0.0013277804398645605,0.14901236926860917,0.13573474394742213,0.005235089828468285,0.37499067754805004,0.6306517126998608,15.750231521169212,19.49864575251481,0.2556610351518107,3.748414231345599
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.0001,0.0001,False,0.003907309388603725,0.0013277804398645605,0.14901236926860917,0.13573474394742213,0.005235089828468285,0.0404055827879525,0.43418482557891125,12.887687997910827,19.189636968427664,0.3937792427909588,6.301948970516836
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.0001,0.0005,False,0.003912501182554168,0.0015657682310234965,0.14220971099328605,0.11509232058587887,0.005478269413577664,0.3747410782102658,0.6304543616777775,16.04079651684335,19.668330465492602,0.25571328346751165,3.6275339486492513
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.0001,0.0005,False,0.003912501182554168,0.0015657682310234965,0.14220971099328605,0.11509232058587887,0.005478269413577664,0.04138063476241152,0.4368848596480143,12.206226386472734,18.932923644064584,0.3955042248856028,6.72669725759185
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.0005,1e-05,False,0.004423296854898044,0.001147694844765263,0.13844336266824497,0.15538275683433544,0.005570991699663307,0.22481296351653968,0.49585647791194165,14.87588810949222,18.769729833237157,0.271043514395402,3.893841723744938
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.0005,1e-05,False,0.004423296854898044,0.001147694844765263,0.13844336266824497,0.15538275683433544,0.005570991699663307,0.2801465969399129,0.7183236443056823,14.511750474287926,20.79686983315436,0.4381770473657694,6.285119358866435
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.0005,5e-05,False,0.004414113777563324,0.0011657796364758347,0.13886543422264186,0.1538710424282237,0.0055798934140391596,0.23836129416417343,0.5096837090504341,14.975527538520705,18.856390641450005,0.27132241488626074,3.8808631029293004
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.0005,5e-05,False,0.004414113777563324,0.0011657796364758347,0.13886543422264186,0.1538710424282237,0.0055798934140391596,0.24897650318834974,0.6966283324456509,14.278305316858079,20.663707780394105,0.4476518292573012,6.3854024635360265
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.0005,0.0001,False,0.0041954783603479024,0.0012473222363292755,0.13958598970286829,0.14426317044233328,0.0054428005966771775,0.33676090657605584,0.5995717353508738,15.782795204038443,19.478893790937704,0.262810828774818,3.696098586899261
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.0005,0.0001,False,0.0041954783603479024,0.0012473222363292755,0.13958598970286829,0.14426317044233328,0.0054428005966771775,0.07600842493336805,0.5117100130549994,12.604875452723718,19.431962212941514,0.43570158812163134,6.827086760217796
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.0005,0.0005,False,0.004120513366987267,0.0014686291885614695,0.13954905503066006,0.122998400172877,0.005589142555548736,0.3509639971953278,0.6113266866669931,16.030627915212705,19.638635003458916,0.2603626894716653,3.608007088246211
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.0005,0.0005,False,0.004120513366987267,0.0014686291885614695,0.13954905503066006,0.122998400172877,0.005589142555548736,0.06275719463177781,0.48684675324845555,12.061736337414473,19.104123218371605,0.42408955861667774,7.042386880957132
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.001,1e-05,False,0.004429228780601026,0.001170133159718212,0.14041465786633067,0.15355710028088176,0.005599361940319238,0.22802090482887022,0.4991694998984315,14.844980869937878,18.758040681936293,0.2711485950695613,3.9130598119984157
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.001,1e-05,False,0.004429228780601026,0.001170133159718212,0.14041465786633067,0.15355710028088176,0.005599361940319238,0.28086681952948966,0.7188033381697446,14.528524125529543,20.804143251368778,0.43793651864025496,6.275619125839235
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.001,5e-05,False,0.004423107061084051,0.0011816562120816312,0.14078946719605756,0.15253908695153184,0.005604763273165682,0.2352030379086664,0.5064984549599422,14.915992516734672,18.81483016270612,0.2712954170512758,3.8988376459714473
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.001,5e-05,False,0.004423107061084051,0.0011816562120816312,0.14078946719605756,0.15253908695153184,0.005604763273165682,0.2640520284695168,0.7073579484164182,14.358340994323147,20.7167649176742,0.4433059199469014,6.358423923351054
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.001,0.0001,False,0.004415875032645982,0.0011991511194997357,0.14127438828757766,0.15103335117685213,0.005615026152145717,0.24623107319274973,0.5175247130165365,15.031307207186213,18.90446520897823,0.27129363982378674,3.8731580017920173
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.001,0.0001,False,0.004415875032645982,0.0011991511194997357,0.14127438828757766,0.15103335117685213,0.005615026152145717,0.2390451870815274,0.6892944107412307,14.088145468962155,20.574754142429896,0.45024922365970327,6.486608673467741
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.001,0.0005,False,0.004285400822539776,0.0013921545042587585,0.14324618778801923,0.1307651758943007,0.005677555326798534,0.3275824169224605,0.5918349703301748,15.910271842297243,19.54225416446419,0.26425255340771436,3.6319823221669463
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.001,0.0005,False,0.004285400822539776,0.0013921545042587585,0.14324618778801923,0.1307651758943007,0.005677555326798534,0.09259694901319532,0.5386602821441748,12.170288147788476,19.357231903272833,0.4460633331309795,7.186943755484357
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.005,1e-05,False,0.00465594066804194,0.0012240032758819794,0.15161249252548525,0.15816629191334808,0.005879943943923919,0.2367686961328626,0.508080296318612,14.631987013578174,18.647719370901772,0.27131160018574935,4.015732357323598
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.005,1e-05,False,0.00465594066804194,0.0012240032758819794,0.15161249252548525,0.15816629191334808,0.005879943943923919,0.29806798060773765,0.7299984883685171,14.625808369539627,20.861930680230643,0.43193050776077946,6.236122310691016
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.005,5e-05,False,0.004650258277824304,0.0012275518973305557,0.15184995720571293,0.15782860387368525,0.00587781017515486,0.24013640671803607,0.5114641572834834,14.68120009963058,18.683789467544624,0.27132775056544733,4.0025893679140445
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.005,5e-05,False,0.004650258277824304,0.0012275518973305557,0.15184995720571293,0.15782860387368525,0.00587781017515486,0.2892449691256518,0.7243176796224992,14.502639685064022,20.804827945871324,0.43507271049684737,6.302188260807302
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.005,0.0001,False,0.004644460552456455,0.0012326453172481061,0.15215005235512968,0.15731543046832464,0.0058771058697045615,0.24433012730584983,0.5156430174207489,14.742559121992358,18.728521937448896,0.2713128901148991,3.9859628154565385
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.005,0.0001,False,0.004644460552456455,0.0012326453172481061,0.15215005235512968,0.15731543046832464,0.0058771058697045615,0.27847260149808595,0.7172051746102195,14.34985873148942,20.733088627167128,0.43873257311213354,6.383229895677708
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.005,0.0005,False,0.004637937782097601,0.0012819891489543346,0.15456432433645706,0.1513570470381892,0.005919926931051936,0.27524766225199787,0.5453433903099628,15.194418266989793,19.05067740763169,0.27009572805796495,3.856259140641896
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.005,0.0005,False,0.004637937782097601,0.0012819891489543346,0.15456432433645706,0.1513570470381892,0.005919926931051936,0.20450034310688153,0.6618817312567029,13.233920057788636,20.173477500913457,0.4573813881498214,6.939557443124821
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.01,1e-05,False,0.005041299775612998,0.0013016185243872368,0.16103760944521583,0.16759979687189397,0.006342918300000235,0.24661149226975757,0.5179003471571546,14.489712755173382,18.57962315849305,0.27128885488739707,4.089910403319667
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.01,1e-05,False,0.005041299775612998,0.0013016185243872368,0.16103760944521583,0.16759979687189397,0.006342918300000235,0.30408684536483616,0.7338027971216572,14.605022963167459,20.860908945388452,0.42971595175682104,6.255885982220994
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.01,5e-05,False,0.005034628776563983,0.0013033243724471036,0.1612481671737952,0.1673585057173892,0.006337953149011086,0.24916278635480268,0.5204116861754632,14.529498648113687,18.60834304537366,0.27124889982066047,4.078844397259971
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.01,5e-05,False,0.005034628776563983,0.0013033243724471036,0.1612481671737952,0.1673585057173892,0.006337953149011086,0.2970564406472619,0.7293535647044984,14.501468740444292,20.81364017219228,0.4322971240572365,6.312171431747988
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.01,0.0001,False,0.005026914891011794,0.001304972523156004,0.16149234066589602,0.1670041901786261,0.006331887414167799,0.25217457239483976,0.5233588282521157,14.578751689105525,18.643513799798814,0.2711842558572759,4.064762110693289
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.01,0.0001,False,0.005026914891011794,0.001304972523156004,0.16149234066589602,0.1670041901786261,0.006331887414167799,0.28872692231606045,0.7239801659365989,14.374302394545925,20.75525123740304,0.4352532436205384,6.380948842857116
Location of tumor at initial diagnosis,Frontal lobe,"0,12,24,30",0.01,0.0005,False,0.005007655452596428,0.001321168063619163,0.16347658202001492,0.16307791394437998,0.006328823516215591,0.2737469861623365,0.5439439386901647,14.93005106068115,18.89075029301602,0.27019695252782816,3.9606992323348695
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,12,24,30",0.01,0.0005,False,0.005007655452596428,0.001321168063619163,0.16347658202001492,0.16307791394437998,0.006328823516215591,0.23175649377453544,0.6837671890637548,13.467380922224141,20.31808144779918,0.45201069528921933,6.850700525575039
Location of tumor at initial diagnosis,Frontal lobe,"0,6,12,18,24,30",5e-05,1e-05,False,0.001195732595746141,0.0009930999253191354,0.0881271763952709,0.15277346451558704,0.0021888325210652764,0.3460423657007669,0.6072823774232832,16.26107986860872,19.721065771272727,0.26124001172251626,3.4599859026640054
Location of tumor at initial diagnosis,Nonfrontal lobe,"0,6,12,18,24,30",5e-05,1e-05,False,0.001195732595746141,0.0009930999253191354,0.0881271763952709,0.15277346451558704,0.0021888325210652764,0.10714419129965741,0.5594893641277275,12.569995965035046,19.230459459197824,0.45234517282807013,6.660463494162778
Location of tumor at initial diagnosis,Frontal lobe,"0,6,12,18,24,30",5e-05,5e-05,False,0.0012237798358887555,0.0009975550964289779,0.09004563848393166,0.15083871893195067,0.0022213349323177336,0.3447422679128061,0.606208971298149,16.23049542914175,19.691988604257055,0.2614667033853429,3.4614931751153044
